Date,Year,Month,Day,Season,Cotlook_A_index
7/4/1994,1994,7,4,1993,81.75
7/1/1994,1994,7,1,1993,82.35
6/30/1994,1994,6,30,1993,82.25
6/29/1994,1994,6,29,1993,82.50
6/28/1994,1994,6,28,1993,82.80
6/27/1994,1994,6,27,1993,83.65
6/24/1994,1994,6,24,1993,83.55
6/23/1994,1994,6,23,1993,84.15
6/22/1994,1994,6,22,1993,85.30
6/21/1994,1994,6,21,1993,85.50
6/20/1994,1994,6,20,1993,86.35
6/17/1994,1994,6,17,1993,86.55
6/16/1994,1994,6,16,1993,86.40
6/15/1994,1994,6,15,1993,86.35
6/14/1994,1994,6,14,1993,86.40
6/13/1994,1994,6,13,1993,86.35
6/10/1994,1994,6,10,1993,86.45
6/9/1994,1994,6,9,1993,86.20
6/8/1994,1994,6,8,1993,86.60
6/7/1994,1994,6,7,1993,86.65
6/6/1994,1994,6,6,1993,86.70
6/3/1994,1994,6,3,1993,87.10
6/2/1994,1994,6,2,1993,86.50
6/1/1994,1994,6,1,1993,87.00
5/31/1994,1994,5,31,1993,86.50
5/27/1994,1994,5,27,1993,86.50
5/26/1994,1994,5,26,1993,86.80
5/25/1994,1994,5,25,1993,86.80
5/24/1994,1994,5,24,1993,86.80
5/23/1994,1994,5,23,1993,86.80
5/20/1994,1994,5,20,1993,86.40
5/19/1994,1994,5,19,1993,85.70
5/18/1994,1994,5,18,1993,85.55
5/17/1994,1994,5,17,1993,85.55
5/16/1994,1994,5,16,1993,85.75
5/13/1994,1994,5,13,1993,85.70
5/12/1994,1994,5,12,1993,85.70
5/11/1994,1994,5,11,1993,85.80
5/10/1994,1994,5,10,1993,85.15
5/9/1994,1994,5,9,1993,85.55
5/6/1994,1994,5,6,1993,86.05
5/5/1994,1994,5,5,1993,86.15
5/4/1994,1994,5,4,1993,86.60
5/3/1994,1994,5,3,1993,86.10
4/29/1994,1994,4,29,1993,85.70
4/28/1994,1994,4,28,1993,84.50
4/27/1994,1994,4,27,1993,84.50
4/26/1994,1994,4,26,1993,85.15
4/25/1994,1994,4,25,1993,84.75
4/22/1994,1994,4,22,1993,85.25
4/21/1994,1994,4,21,1993,84.75
4/20/1994,1994,4,20,1993,84.90
4/19/1994,1994,4,19,1993,84.90
4/18/1994,1994,4,18,1993,84.90
4/15/1994,1994,4,15,1993,85.50
4/14/1994,1994,4,14,1993,84.40
4/13/1994,1994,4,13,1993,83.20
4/12/1994,1994,4,12,1993,82.40
4/11/1994,1994,4,11,1993,82.10
4/8/1994,1994,4,8,1993,82.50
4/7/1994,1994,4,7,1993,82.10
4/6/1994,1994,4,6,1993,81.20
4/5/1994,1994,4,5,1993,82.25
3/31/1994,1994,3,31,1993,82.85
3/30/1994,1994,3,30,1993,82.45
3/29/1994,1994,3,29,1993,82.05
3/28/1994,1994,3,28,1993,82.30
3/25/1994,1994,3,25,1993,82.30
3/24/1994,1994,3,24,1993,82.40
3/23/1994,1994,3,23,1993,81.30
3/22/1994,1994,3,22,1993,80.85
3/21/1994,1994,3,21,1993,81.00
3/18/1994,1994,3,18,1993,81.20
3/17/1994,1994,3,17,1993,81.50
3/16/1994,1994,3,16,1993,81.50
3/15/1994,1994,3,15,1993,80.80
3/14/1994,1994,3,14,1993,81.40
3/11/1994,1994,3,11,1993,81.95
3/10/1994,1994,3,10,1993,81.95
3/9/1994,1994,3,9,1993,81.70
3/8/1994,1994,3,8,1993,82.15
3/7/1994,1994,3,7,1993,82.40
3/4/1994,1994,3,4,1993,81.00
3/3/1994,1994,3,3,1993,81.60
3/2/1994,1994,3,2,1993,82.65
3/1/1994,1994,3,1,1993,82.65
2/28/1994,1994,2,28,1993,82.60
2/25/1994,1994,2,25,1993,82.60
2/24/1994,1994,2,24,1993,82.60
2/23/1994,1994,2,23,1993,82.25
2/22/1994,1994,2,22,1993,80.95
2/21/1994,1994,2,21,1993,80.95
2/18/1994,1994,2,18,1993,80.85
2/17/1994,1994,2,17,1993,80.70
2/16/1994,1994,2,16,1993,80.70
2/15/1994,1994,2,15,1993,80.70
2/14/1994,1994,2,14,1993,81.20
2/11/1994,1994,2,11,1993,81.00
2/10/1994,1994,2,10,1993,80.50
2/9/1994,1994,2,9,1993,81.05
2/8/1994,1994,2,8,1993,79.30
2/7/1994,1994,2,7,1993,80.20
2/4/1994,1994,2,4,1993,79.10
2/3/1994,1994,2,3,1993,78.35
2/2/1994,1994,2,2,1993,78.65
2/1/1994,1994,2,1,1993,78.85
1/31/1994,1994,1,31,1993,76.85
1/28/1994,1994,1,28,1993,74.75
1/27/1994,1994,1,27,1993,73.75
1/26/1994,1994,1,26,1993,73.75
1/25/1994,1994,1,25,1993,73.25
1/24/1994,1994,1,24,1993,71.95
1/21/1994,1994,1,21,1993,71.50
1/20/1994,1994,1,20,1993,70.70
1/19/1994,1994,1,19,1993,70.30
1/18/1994,1994,1,18,1993,68.70
1/17/1994,1994,1,17,1993,68.00
1/14/1994,1994,1,14,1993,67.55
1/13/1994,1994,1,13,1993,67.55
1/12/1994,1994,1,12,1993,66.70
1/11/1994,1994,1,11,1993,65.30
1/10/1994,1994,1,10,1993,65.40
1/7/1994,1994,1,7,1993,65.55
1/6/1994,1994,1,6,1993,65.35
1/5/1994,1994,1,5,1993,63.75
1/4/1994,1994,1,4,1993,63.45
12/31/1993,1993,12,31,1993,62.45
12/30/1993,1993,12,30,1993,62.45
12/29/1993,1993,12,29,1993,62.10
12/24/1993,1993,12,24,1993,61.45
12/23/1993,1993,12,23,1993,61.15
12/22/1993,1993,12,22,1993,60.80
12/21/1993,1993,12,21,1993,60.50
12/20/1993,1993,12,20,1993,60.50
12/17/1993,1993,12,17,1993,60.15
12/16/1993,1993,12,16,1993,60.15
12/15/1993,1993,12,15,1993,59.50
12/14/1993,1993,12,14,1993,58.60
12/13/1993,1993,12,13,1993,58.60
12/10/1993,1993,12,10,1993,58.60
12/9/1993,1993,12,9,1993,58.60
12/8/1993,1993,12,8,1993,58.60
12/7/1993,1993,12,7,1993,57.70
12/6/1993,1993,12,6,1993,57.65
12/3/1993,1993,12,3,1993,57.00
12/2/1993,1993,12,2,1993,56.85
12/1/1993,1993,12,1,1993,56.75
11/30/1993,1993,11,30,1993,56.60
11/29/1993,1993,11,29,1993,56.50
11/26/1993,1993,11,26,1993,56.20
11/25/1993,1993,11,25,1993,56.20
11/24/1993,1993,11,24,1993,56.20
11/23/1993,1993,11,23,1993,55.95
11/22/1993,1993,11,22,1993,55.95
11/19/1993,1993,11,19,1993,55.10
11/18/1993,1993,11,18,1993,55.05
11/17/1993,1993,11,17,1993,55.15
11/16/1993,1993,11,16,1993,55.15
11/15/1993,1993,11,15,1993,54.95
11/12/1993,1993,11,12,1993,55.00
11/11/1993,1993,11,11,1993,54.75
11/10/1993,1993,11,10,1993,54.45
11/9/1993,1993,11,9,1993,53.95
11/8/1993,1993,11,8,1993,54.15
11/5/1993,1993,11,5,1993,54.15
11/4/1993,1993,11,4,1993,54.45
11/3/1993,1993,11,3,1993,54.50
11/2/1993,1993,11,2,1993,54.35
